name	rel_ea	dbg_ea	is_inline	lib	obj
?Viewport@@YA?AVMat44@math@@MMMM@Z	0x0083A290	0x00A6D0A0	0	ngl_xboxr	ngl_scene.o
?ViewportToWorld@@YA?AVMat44@math@@PAUnglScene@@@Z	0x0083A540	0x00A6D330	0	ngl_xboxr	ngl_scene.o
?VirAddr@CXnNic@@AAEPAXK@Z	0x00000000	0x00000000	1	xonlinesd	nicx.obj
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentBase@@VCODNoteData@@VCODNoteTrack@@@@UBEXAAPBX@Z	0x00560570	0x006B7C70	1		anim.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentFloat1Base@@VnalComponentEntropyFloat1Data@@VnalComponentEntropyFloat1@@@@UBEXAAPBX@Z	0x008569A0	0x00A95F80	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentFloat1Base@@VnalComponentPacked8Float1Data@@VnalComponentPacked8Float1@@@@UBEXAAPBX@Z	0x00857710	0x00A99FC0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentEntropyFloat3Data@@VnalComponentEntropyFloat3@@@@UBEXAAPBX@Z	0x00858860	0x00A9D700	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentFloat3Data@@VnalComponentFloat3@@@@UBEXAAPBX@Z	0x00857FA0	0x00A9BAE0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentPacked16EntropyFloat3Data@@VnalComponentPacked16EntropyFloat3@@@@UBEXAAPBX@Z	0x0085A400	0x00AA1580	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentPacked8EntropyFloat3Data@@VnalComponentPacked8EntropyFloat3@@@@UBEXAAPBX@Z	0x00859420	0x00A9F4E0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentEntropyFloat4Data@@VnalComponentEntropyFloat4@@@@UBEXAAPBX@Z	0x0085BC80	0x00AA5240	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentFloat4Data@@VnalComponentFloat4@@@@UBEXAAPBX@Z	0x0085B3C0	0x00AA3620	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentPacked16EntropyFloat4Data@@VnalComponentPacked16EntropyFloat4@@@@UBEXAAPBX@Z	0x0085DAC0	0x00AA9280	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentPacked8EntropyFloat4Data@@VnalComponentPacked8EntropyFloat4@@@@UBEXAAPBX@Z	0x0085C910	0x00AA7180	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentIKSpinBase@@VnalComponentPacked16EntropyIKSpinData@@VnalComponentPacked16EntropyIKSpin@@@@UBEXAAPBX@Z	0x00864490	0x00AAB3E0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentPOBase@@VnalComponentEntropyPOData@@VnalComponentEntropyPO@@@@UBEXAAPBX@Z	0x00861E00	0x00AB7EA0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentPOBase@@VnalComponentEntropyTrajectoryPOData@@VnalComponentEntropyTrajectoryPO@@@@UBEXAAPBX@Z	0x00863540	0x00ABB9D0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentPOBase@@VnalComponentPOData@@VnalComponentPO@@@@UBEXAAPBX@Z	0x00861580	0x00AB62C0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentPOBase@@VnalComponentTrajectoryPOData@@VnalComponentTrajectoryPO@@@@UBEXAAPBX@Z	0x00862A00	0x00AB9E00	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentQuatBase@@VnalComponentEntropyQuatData@@VnalComponentEntropyQuat@@@@UBEXAAPBX@Z	0x0085F520	0x00AAFFB0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentQuatBase@@VnalComponentPacked16EntropyQuatData@@VnalComponentPacked16EntropyQuat@@@@UBEXAAPBX@Z	0x00860E70	0x00AB41D0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentQuatBase@@VnalComponentPacked8EntropyQuatData@@VnalComponentPacked8EntropyQuat@@@@UBEXAAPBX@Z	0x00860700	0x00AB1F80	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentQuatBase@@VnalComponentQuatData@@VnalComponentQuat@@@@UBEXAAPBX@Z	0x0085EC60	0x00AAE390	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentU8Base@@VnalComponentRLE8Int1Data@@VnalComponentRLE8Int1@@@@UBEXAAPBX@Z	0x00856210	0x00A94230	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@?$nalComponent@VnalComponentU8Base@@VnalComponentSignalCounterData@@VnalComponentSignalCounter@@@@UBEXAAPBX@Z	0x008558C0	0x00A98540	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimComponentData@CODNoteTrack@@UBEXAAPBX@Z	0x005615E0	0x006B79F0	1		anim.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentBase@@VCODNoteData@@VCODNoteTrack@@@@UBEXAAPBX@Z	0x00560610	0x006B7BD0	1		anim.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentFloat1Base@@VnalComponentEntropyFloat1Data@@VnalComponentEntropyFloat1@@@@UBEXAAPBX@Z	0x00856920	0x00A95EE0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentFloat1Base@@VnalComponentPacked8Float1Data@@VnalComponentPacked8Float1@@@@UBEXAAPBX@Z	0x008576F0	0x00A99F50	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentEntropyFloat3Data@@VnalComponentEntropyFloat3@@@@UBEXAAPBX@Z	0x008587E0	0x00A9D660	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentFloat3Data@@VnalComponentFloat3@@@@UBEXAAPBX@Z	0x00857F80	0x00A9BA70	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentPacked16EntropyFloat3Data@@VnalComponentPacked16EntropyFloat3@@@@UBEXAAPBX@Z	0x0085A380	0x00AA14E0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentPacked8EntropyFloat3Data@@VnalComponentPacked8EntropyFloat3@@@@UBEXAAPBX@Z	0x008593A0	0x00A9F440	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentEntropyFloat4Data@@VnalComponentEntropyFloat4@@@@UBEXAAPBX@Z	0x0085BC00	0x00AA51A0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentFloat4Data@@VnalComponentFloat4@@@@UBEXAAPBX@Z	0x0085B3A0	0x00AA35B0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentPacked16EntropyFloat4Data@@VnalComponentPacked16EntropyFloat4@@@@UBEXAAPBX@Z	0x0085DA40	0x00AA91E0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentPacked8EntropyFloat4Data@@VnalComponentPacked8EntropyFloat4@@@@UBEXAAPBX@Z	0x0085C890	0x00AA70E0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentIKSpinBase@@VnalComponentPacked16EntropyIKSpinData@@VnalComponentPacked16EntropyIKSpin@@@@UBEXAAPBX@Z	0x00864480	0x00AAB340	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentPOBase@@VnalComponentEntropyPOData@@VnalComponentEntropyPO@@@@UBEXAAPBX@Z	0x00861D80	0x00AB7E00	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentPOBase@@VnalComponentEntropyTrajectoryPOData@@VnalComponentEntropyTrajectoryPO@@@@UBEXAAPBX@Z	0x00863530	0x00ABB930	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentPOBase@@VnalComponentPOData@@VnalComponentPO@@@@UBEXAAPBX@Z	0x00861560	0x00AB6250	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentPOBase@@VnalComponentTrajectoryPOData@@VnalComponentTrajectoryPO@@@@UBEXAAPBX@Z	0x00862A60	0x00AB9D90	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentQuatBase@@VnalComponentEntropyQuatData@@VnalComponentEntropyQuat@@@@UBEXAAPBX@Z	0x0085F4A0	0x00AAFF10	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentQuatBase@@VnalComponentPacked16EntropyQuatData@@VnalComponentPacked16EntropyQuat@@@@UBEXAAPBX@Z	0x00860DF0	0x00AB4130	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentQuatBase@@VnalComponentPacked8EntropyQuatData@@VnalComponentPacked8EntropyQuat@@@@UBEXAAPBX@Z	0x00860680	0x00AB1EE0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentQuatBase@@VnalComponentQuatData@@VnalComponentQuat@@@@UBEXAAPBX@Z	0x0085EC40	0x00AAE320	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentU8Base@@VnalComponentRLE8Int1Data@@VnalComponentRLE8Int1@@@@UBEXAAPBX@Z	0x008561F0	0x00A941C0	1	nal_xboxr	nal_init.o
?VirtualAdvanceAnimData@?$nalComponent@VnalComponentU8Base@@VnalComponentSignalCounterData@@VnalComponentSignalCounter@@@@UBEXAAPBX@Z	0x00855950	0x00A984D0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentBase@@VCODNoteData@@VCODNoteTrack@@@@UBEXAAPBX@Z	0x005605F0	0x006B7B60	1		anim.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentFloat1Base@@VnalComponentEntropyFloat1Data@@VnalComponentEntropyFloat1@@@@UBEXAAPBX@Z	0x00856910	0x00A95E40	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentFloat1Base@@VnalComponentPacked8Float1Data@@VnalComponentPacked8Float1@@@@UBEXAAPBX@Z	0x00857690	0x00A99EB0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentEntropyFloat3Data@@VnalComponentEntropyFloat3@@@@UBEXAAPBX@Z	0x008587D0	0x00A9D5C0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentFloat3Data@@VnalComponentFloat3@@@@UBEXAAPBX@Z	0x00857F60	0x00A9BA00	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentPacked16EntropyFloat3Data@@VnalComponentPacked16EntropyFloat3@@@@UBEXAAPBX@Z	0x0085A370	0x00AA1440	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentPacked8EntropyFloat3Data@@VnalComponentPacked8EntropyFloat3@@@@UBEXAAPBX@Z	0x00859390	0x00A9F3A0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentEntropyFloat4Data@@VnalComponentEntropyFloat4@@@@UBEXAAPBX@Z	0x0085BBF0	0x00AA5100	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentFloat4Data@@VnalComponentFloat4@@@@UBEXAAPBX@Z	0x0085B380	0x00AA3540	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentPacked16EntropyFloat4Data@@VnalComponentPacked16EntropyFloat4@@@@UBEXAAPBX@Z	0x0085DA30	0x00AA9140	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentPacked8EntropyFloat4Data@@VnalComponentPacked8EntropyFloat4@@@@UBEXAAPBX@Z	0x0085C880	0x00AA7040	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentIKSpinBase@@VnalComponentPacked16EntropyIKSpinData@@VnalComponentPacked16EntropyIKSpin@@@@UBEXAAPBX@Z	0x00864470	0x00AAB2A0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentPOBase@@VnalComponentEntropyPOData@@VnalComponentEntropyPO@@@@UBEXAAPBX@Z	0x00861D70	0x00AB7D60	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentPOBase@@VnalComponentEntropyTrajectoryPOData@@VnalComponentEntropyTrajectoryPO@@@@UBEXAAPBX@Z	0x00863520	0x00ABB890	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentPOBase@@VnalComponentPOData@@VnalComponentPO@@@@UBEXAAPBX@Z	0x00861540	0x00AB61E0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentPOBase@@VnalComponentTrajectoryPOData@@VnalComponentTrajectoryPO@@@@UBEXAAPBX@Z	0x00862A40	0x00AB9D20	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentQuatBase@@VnalComponentEntropyQuatData@@VnalComponentEntropyQuat@@@@UBEXAAPBX@Z	0x0085F490	0x00AAFE70	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentQuatBase@@VnalComponentPacked16EntropyQuatData@@VnalComponentPacked16EntropyQuat@@@@UBEXAAPBX@Z	0x00860DE0	0x00AB4090	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentQuatBase@@VnalComponentPacked8EntropyQuatData@@VnalComponentPacked8EntropyQuat@@@@UBEXAAPBX@Z	0x00860670	0x00AB1E40	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentQuatBase@@VnalComponentQuatData@@VnalComponentQuat@@@@UBEXAAPBX@Z	0x0085EC20	0x00AAE2B0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentU8Base@@VnalComponentRLE8Int1Data@@VnalComponentRLE8Int1@@@@UBEXAAPBX@Z	0x008561D0	0x00A94150	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonComponentData@?$nalComponent@VnalComponentU8Base@@VnalComponentSignalCounterData@@VnalComponentSignalCounter@@@@UBEXAAPBX@Z	0x00855930	0x00A98460	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentBase@@VCODNoteData@@VCODNoteTrack@@@@UBEXAAPBX@Z	0x005605D0	0x006B7AF0	1		anim.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentFloat1Base@@VnalComponentEntropyFloat1Data@@VnalComponentEntropyFloat1@@@@UBEXAAPBX@Z	0x00856940	0x00A95DD0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentFloat1Base@@VnalComponentPacked8Float1Data@@VnalComponentPacked8Float1@@@@UBEXAAPBX@Z	0x008576B0	0x00A99E40	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentEntropyFloat3Data@@VnalComponentEntropyFloat3@@@@UBEXAAPBX@Z	0x00858800	0x00A9D550	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentFloat3Data@@VnalComponentFloat3@@@@UBEXAAPBX@Z	0x00857F40	0x00A9B990	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentPacked16EntropyFloat3Data@@VnalComponentPacked16EntropyFloat3@@@@UBEXAAPBX@Z	0x0085A3A0	0x00AA13D0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentPacked8EntropyFloat3Data@@VnalComponentPacked8EntropyFloat3@@@@UBEXAAPBX@Z	0x008593C0	0x00A9F330	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentEntropyFloat4Data@@VnalComponentEntropyFloat4@@@@UBEXAAPBX@Z	0x0085BC20	0x00AA5090	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentFloat4Data@@VnalComponentFloat4@@@@UBEXAAPBX@Z	0x0085B360	0x00AA34D0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentPacked16EntropyFloat4Data@@VnalComponentPacked16EntropyFloat4@@@@UBEXAAPBX@Z	0x0085DA60	0x00AA90D0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentPacked8EntropyFloat4Data@@VnalComponentPacked8EntropyFloat4@@@@UBEXAAPBX@Z	0x0085C8B0	0x00AA6FD0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentIKSpinBase@@VnalComponentPacked16EntropyIKSpinData@@VnalComponentPacked16EntropyIKSpin@@@@UBEXAAPBX@Z	0x008644B0	0x00AAB230	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentPOBase@@VnalComponentEntropyPOData@@VnalComponentEntropyPO@@@@UBEXAAPBX@Z	0x00861DA0	0x00AB7CF0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentPOBase@@VnalComponentEntropyTrajectoryPOData@@VnalComponentEntropyTrajectoryPO@@@@UBEXAAPBX@Z	0x00863560	0x00ABB820	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentPOBase@@VnalComponentPOData@@VnalComponentPO@@@@UBEXAAPBX@Z	0x00861520	0x00AB6170	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentPOBase@@VnalComponentTrajectoryPOData@@VnalComponentTrajectoryPO@@@@UBEXAAPBX@Z	0x00862A20	0x00AB9CB0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentQuatBase@@VnalComponentEntropyQuatData@@VnalComponentEntropyQuat@@@@UBEXAAPBX@Z	0x0085F4C0	0x00AAFE00	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentQuatBase@@VnalComponentPacked16EntropyQuatData@@VnalComponentPacked16EntropyQuat@@@@UBEXAAPBX@Z	0x00860E10	0x00AB4020	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentQuatBase@@VnalComponentPacked8EntropyQuatData@@VnalComponentPacked8EntropyQuat@@@@UBEXAAPBX@Z	0x008606A0	0x00AB1DD0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentQuatBase@@VnalComponentQuatData@@VnalComponentQuat@@@@UBEXAAPBX@Z	0x0085EC00	0x00AAE240	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentU8Base@@VnalComponentRLE8Int1Data@@VnalComponentRLE8Int1@@@@UBEXAAPBX@Z	0x008561B0	0x00A940E0	1	nal_xboxr	nal_init.o
?VirtualAdvanceSkeletonData@?$nalComponent@VnalComponentU8Base@@VnalComponentSignalCounterData@@VnalComponentSignalCounter@@@@UBEXAAPBX@Z	0x00855910	0x00A983F0	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentBase@@VCODNoteData@@VCODNoteTrack@@@@UBEXAAPBX@Z	0x00560620	0x006B7C00	1		anim.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentFloat1Base@@VnalComponentEntropyFloat1Data@@VnalComponentEntropyFloat1@@@@UBEXAAPBX@Z	0x00856990	0x00A95F40	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentFloat1Base@@VnalComponentPacked8Float1Data@@VnalComponentPacked8Float1@@@@UBEXAAPBX@Z	0x00857700	0x00A99F80	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentEntropyFloat3Data@@VnalComponentEntropyFloat3@@@@UBEXAAPBX@Z	0x00858850	0x00A9D6C0	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentFloat3Data@@VnalComponentFloat3@@@@UBEXAAPBX@Z	0x00857F90	0x00A9BAA0	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentPacked16EntropyFloat3Data@@VnalComponentPacked16EntropyFloat3@@@@UBEXAAPBX@Z	0x0085A3F0	0x00AA1540	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentPacked8EntropyFloat3Data@@VnalComponentPacked8EntropyFloat3@@@@UBEXAAPBX@Z	0x00859410	0x00A9F4A0	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentEntropyFloat4Data@@VnalComponentEntropyFloat4@@@@UBEXAAPBX@Z	0x0085BC70	0x00AA5200	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentFloat4Data@@VnalComponentFloat4@@@@UBEXAAPBX@Z	0x0085B3B0	0x00AA35E0	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentPacked16EntropyFloat4Data@@VnalComponentPacked16EntropyFloat4@@@@UBEXAAPBX@Z	0x0085DAB0	0x00AA9240	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentFloat4Base@@VnalComponentPacked8EntropyFloat4Data@@VnalComponentPacked8EntropyFloat4@@@@UBEXAAPBX@Z	0x0085C900	0x00AA7140	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentIKSpinBase@@VnalComponentPacked16EntropyIKSpinData@@VnalComponentPacked16EntropyIKSpin@@@@UBEXAAPBX@Z	0x00864500	0x00AAB3A0	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentPOBase@@VnalComponentEntropyPOData@@VnalComponentEntropyPO@@@@UBEXAAPBX@Z	0x00861DF0	0x00AB7E60	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentPOBase@@VnalComponentEntropyTrajectoryPOData@@VnalComponentEntropyTrajectoryPO@@@@UBEXAAPBX@Z	0x008635B0	0x00ABB990	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentPOBase@@VnalComponentPOData@@VnalComponentPO@@@@UBEXAAPBX@Z	0x00861570	0x00AB6280	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentPOBase@@VnalComponentTrajectoryPOData@@VnalComponentTrajectoryPO@@@@UBEXAAPBX@Z	0x00862A70	0x00AB9DC0	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentQuatBase@@VnalComponentEntropyQuatData@@VnalComponentEntropyQuat@@@@UBEXAAPBX@Z	0x0085F510	0x00AAFF70	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentQuatBase@@VnalComponentPacked16EntropyQuatData@@VnalComponentPacked16EntropyQuat@@@@UBEXAAPBX@Z	0x00860E60	0x00AB4190	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentQuatBase@@VnalComponentPacked8EntropyQuatData@@VnalComponentPacked8EntropyQuat@@@@UBEXAAPBX@Z	0x008606F0	0x00AB1F40	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentQuatBase@@VnalComponentQuatData@@VnalComponentQuat@@@@UBEXAAPBX@Z	0x0085EC50	0x00AAE350	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentU8Base@@VnalComponentRLE8Int1Data@@VnalComponentRLE8Int1@@@@UBEXAAPBX@Z	0x00856200	0x00A941F0	1	nal_xboxr	nal_init.o
?VirtualAlignAnimComponentData@?$nalComponent@VnalComponentU8Base@@VnalComponentSignalCounterData@@VnalComponentSignalCounter@@@@UBEXAAPBX@Z	0x00855960	0x00A98500	1	nal_xboxr	nal_init.o
?VirtualAlignAnimData@?$nalComponent@VnalComponentBase@@VCODNoteData@@VCODNoteTrack@@@@UBEXAAPBX@Z	0x00560600	0x006B7B90	1		anim.o
?VirtualAlignAnimData@?$nalComponent@VnalComponentFloat1Base@@VnalComponentEntropyFloat1Data@@VnalComponentEntropyFloat1@@@@UBEXAAPBX@Z	0x00856970	0x00A95EA0	1	nal_xboxr	nal_init.o
?VirtualAlignAnimData@?$nalComponent@VnalComponentFloat1Base@@VnalComponentPacked8Float1Data@@VnalComponentPacked8Float1@@@@UBEXAAPBX@Z	0x008576E0	0x00A99F10	1	nal_xboxr	nal_init.o
?VirtualAlignAnimData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentEntropyFloat3Data@@VnalComponentEntropyFloat3@@@@UBEXAAPBX@Z	0x00858830	0x00A9D620	1	nal_xboxr	nal_init.o
?VirtualAlignAnimData@?$nalComponent@VnalComponentFloat3Base@@VnalComponentFloat3Data@@VnalComponentFloat3@@@@UBEXAAPBX@Z	0x00857F70	0x00A9BA30	1	nal_xboxr	nal_init.o
